# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = TwoCptModel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /data/example-models/PKPD/torsten/TwoCptModel/TwoCptModel.data.R
# init = /data/example-models/PKPD/torsten/TwoCptModel/TwoCptModel.init.R
# random
#   seed = 96880
# output
#   file = /data/example-models/PKPD/torsten/TwoCptModel/TwoCptModel/TwoCptModel1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHat.18,cHat.19,cHat.20,cHat.21,cHat.22,cHat.23,cHat.24,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,cHatObs.17,cHatObs.18,cHatObs.19,cHatObs.20,cHatObs.21,cHatObs.22,cHatObs.23,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.18.1,x.19.1,x.20.1,x.21.1,x.22.1,x.23.1,x.24.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.18.2,x.19.2,x.20.2,x.21.2,x.22.2,x.23.2,x.24.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,x.18.3,x.19.3,x.20.3,x.21.3,x.22.3,x.23.3,x.24.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16,cObsPred.17,cObsPred.18,cObsPred.19,cObsPred.20,cObsPred.21,cObsPred.22,cObsPred.23
26.882,0.955157,0.151905,4,15,0,-22.7367,3.85574,4.68385,22.1842,70.1011,0.912164,0.122869,3.85574,4.68385,22.1842,70.1011,0.912164,0,60.5716,74.5895,86.1504,95.5675,103.118,109.046,113.569,116.877,119.138,120.5,121.093,121.033,120.419,119.34,79.7306,47.6505,31.007,22.9653,18.9505,16.7373,15.3292,14.2915,13.4356,60.5716,74.5895,86.1504,95.5675,103.118,109.046,113.569,116.877,119.138,120.5,121.093,121.033,120.419,119.34,79.7306,47.6505,31.007,22.9653,18.9505,16.7373,15.3292,14.2915,13.4356,5000,3551.52,3168.81,2827.34,2522.66,2250.82,2008.27,1791.86,1598.77,1426.48,1272.77,1135.61,1013.24,904.051,806.63,130.13,20.9934,3.38678,0.546377,0.0881447,0.01422,0.00229406,0.000370092,5.97055e-05,0,1343.73,1654.71,1911.18,2120.09,2287.59,2419.11,2519.45,2592.82,2642.98,2673.19,2686.36,2685.02,2671.4,2647.46,1768.76,1057.09,687.867,509.468,420.401,371.304,340.067,317.046,298.059,0,57.2254,96.2851,142.46,194.35,250.743,310.583,372.963,437.097,502.313,568.035,633.775,699.118,763.716,827.279,1604.46,1945.82,2037,2013.84,1943.42,1855.73,1763.67,1672.65,1584.81,65.7902,75.0518,84.4789,85.5689,87.3664,124.943,132.854,116.106,116.74,144.787,157.456,93.3041,107.423,121.243,71.1067,49.7157,34.9048,18.4443,16.4716,14.9385,13.5478,15.3354,14.4882
24.5771,0.897809,0.151905,3,15,0,-21.6339,3.56514,4.68749,22.597,61.5221,1.08991,0.122026,3.56514,4.68749,22.597,61.5221,1.08991,0,69.0817,84.3314,96.5902,106.291,113.809,119.47,123.554,126.305,127.932,128.618,128.518,127.767,126.481,124.759,80.5083,49.2557,33.5874,25.9054,21.8888,19.5294,17.9321,16.7009,15.6604,69.0817,84.3314,96.5902,106.291,113.809,119.47,123.554,126.305,127.932,128.618,128.518,127.767,126.481,124.759,80.5083,49.2557,33.5874,25.9054,21.8888,19.5294,17.9321,16.7009,15.6604,5000,3322.52,2899.34,2530.07,2207.82,1926.62,1681.24,1467.11,1280.25,1117.19,974.896,850.728,742.374,647.822,565.311,63.9154,7.22642,0.817035,0.0923759,0.0104442,0.00118085,0.000133509,1.50949e-05,1.70666e-06,0,1561.04,1905.64,2182.65,2401.86,2571.74,2699.65,2791.94,2854.1,2890.88,2906.37,2904.12,2887.15,2858.09,2819.17,1819.24,1113.03,758.973,585.382,494.62,441.306,405.211,377.39,353.877,0,65.8583,110.13,161.978,219.718,281.913,347.345,414.985,483.965,553.558,623.158,692.261,760.454,827.402,892.833,1658.61,1970.62,2042.42,2007.76,1929.62,1835.92,1738.76,1643.26,1551.49,67.6989,90.8274,101.356,100.797,102.662,121.883,140.69,124.619,140.472,158.497,134.461,146.547,128.206,121.553,81.0984,48.3134,28.398,23.6502,19.8768,21.9618,14.4618,18.1441,13.7144
23.8191,0.991057,0.151905,4,31,0,-21.5908,4.18363,4.97272,22.997,46.0556,1.1505,0.086687,4.18363,4.97272,22.997,46.0556,1.1505,0,70.4388,85.5168,97.4216,106.642,113.598,118.649,122.105,124.229,125.248,125.355,124.714,123.466,121.731,119.608,74.3431,45.9451,32.5384,25.9858,22.3204,19.8918,18.0326,16.4716,15.0957,70.4388,85.5168,97.4216,106.642,113.598,118.649,122.105,124.229,125.248,125.355,124.714,123.466,121.731,119.608,74.3431,45.9451,32.5384,25.9858,22.3204,19.8918,18.0326,16.4716,15.0957,5000,3247.87,2812.82,2436.04,2109.73,1827.13,1582.39,1370.43,1186.86,1027.88,890.195,770.954,667.684,578.248,500.792,50.1584,5.02379,0.503174,0.050397,0.00504768,0.000505567,5.06368e-05,5.0717e-06,5.07972e-07,0,1619.88,1966.63,2240.4,2452.44,2612.41,2728.58,2808.05,2856.9,2880.33,2882.79,2868.05,2839.35,2799.43,2750.62,1709.66,1056.6,748.285,597.593,513.302,457.451,414.694,378.797,347.155,0,71.3611,118.737,173.777,234.577,299.533,367.307,436.783,507.037,577.307,646.973,715.533,782.583,847.807,910.96,1592.5,1801.57,1793.07,1702.34,1585.84,1465.65,1350.01,1241.72,1141.4,70.1708,87.4654,102.13,93.0604,103.485,130.986,119.583,114.792,126.813,131.693,129.959,113.433,117.118,106.105,68.3878,42.3688,33.813,31.342,22.8612,16.6829,17.5514,17.967,15.9837
25.8414,0.999557,0.151905,4,15,0,-22.3373,4.59144,4.74364,24.8979,52.7306,1.14978,0.0973444,4.59144,4.74364,24.8979,52.7306,1.14978,0,65.3155,79.4174,90.6106,99.3366,105.975,110.853,114.249,116.405,117.527,117.79,117.346,116.324,114.833,112.966,70.7869,42.8843,29.2062,22.4707,18.8388,16.5951,14.9966,13.7213,12.6285,65.3155,79.4174,90.6106,99.3366,105.975,110.853,114.249,116.405,117.527,117.79,117.346,116.324,114.833,112.966,70.7869,42.8843,29.2062,22.4707,18.8388,16.5951,14.9966,13.7213,12.6285,5000,3248.75,2813.83,2437.14,2110.87,1828.28,1583.53,1371.54,1187.93,1028.9,891.155,771.854,668.524,579.027,501.511,50.3027,5.04548,0.506073,0.0507602,0.00509137,0.000510675,5.12219e-05,5.13767e-06,5.1532e-07,0,1626.22,1977.32,2256.01,2473.27,2638.55,2759.99,2844.56,2898.24,2926.16,2932.72,2921.67,2896.22,2859.09,2812.62,1762.44,1067.73,727.172,559.472,469.045,413.184,373.383,341.631,314.422,0,63.1708,105.297,154.384,208.773,267.066,328.086,390.85,454.536,518.468,582.084,644.928,706.631,766.899,825.497,1482.4,1714.71,1736.4,1670.71,1573.04,1466.91,1361.99,1262.06,1168.4,60.1007,81.0271,109.144,106.414,91.0859,106.278,119.512,126.023,128.729,117.565,107.761,108.544,112.757,123.579,74.8312,45.5363,30.4144,24.4175,19.8846,15.1304,15.3449,14.9585,13.0432
23.7043,0.978107,0.151905,4,15,0,-22.0309,4.34579,5.18533,24.5134,43.2568,1.28726,0.103546,4.34579,5.18533,24.5134,43.2568,1.28726,0,72.2972,87.1768,98.6707,107.347,113.684,118.088,120.901,122.409,122.856,122.444,121.344,119.7,117.63,115.233,70.635,44.6618,32.4401,26.2674,22.6415,20.131,18.1568,16.4812,15.0023,72.2972,87.1768,98.6707,107.347,113.684,118.088,120.901,122.409,122.856,122.444,121.344,119.7,117.63,115.233,70.635,44.6618,32.4401,26.2674,22.6415,20.131,18.1568,16.4812,15.0023,5000,3085.5,2626.91,2236.47,1904.07,1621.07,1380.13,1175,1000.36,851.678,725.094,617.324,525.571,447.456,380.951,29.0247,2.2114,0.168487,0.012837,0.000978055,7.45182e-05,5.67755e-06,4.32574e-07,3.29579e-08,0,1772.25,2137,2418.75,2631.42,2786.78,2894.74,2963.68,3000.66,3011.61,3001.51,2974.56,2934.24,2883.5,2824.76,1731.5,1094.81,795.216,643.903,555.02,493.478,445.085,404.01,367.758,0,76.8346,127.2,185.264,248.922,316.437,386.381,457.589,529.113,600.189,670.208,738.691,805.265,869.648,931.632,1575.14,1751.48,1724.52,1623.57,1501.08,1377.27,1259.55,1150.26,1049.82,82.0551,82.9655,89.6008,96.5282,110.145,114.848,127.099,104.216,132.876,141.486,130.515,118.585,116.313,97.1623,70.6049,41.1658,30.9845,25.9449,21.9093,21.7864,21.6172,15.5196,13.3407
26.5645,1,0.151905,3,7,0,-23.848,4.46117,5.15077,24.8633,46.4545,1.27601,0.105287,4.46117,5.15077,24.8633,46.4545,1.27601,0,70.8242,85.4619,96.7952,105.373,111.661,116.051,118.875,120.414,120.904,120.543,119.499,117.911,115.898,113.556,69.3124,43.2057,30.9,24.7644,21.2526,18.8895,17.0697,15.542,14.1987,70.8242,85.4619,96.7952,105.373,111.661,116.051,118.875,120.414,120.904,120.543,119.499,117.911,115.898,113.556,69.3124,43.2057,30.9,24.7644,21.2526,18.8895,17.0697,15.542,14.1987,5000,3098.55,2641.73,2252.26,1920.21,1637.11,1395.75,1189.97,1014.53,864.96,737.439,628.717,536.025,456.999,389.623,30.3612,2.36588,0.18436,0.0143662,0.00111948,8.7235e-05,6.79775e-06,5.29712e-07,4.12776e-08,0,1760.92,2124.86,2406.64,2619.92,2776.25,2885.4,2955.62,2993.89,3006.06,2997.09,2971.13,2931.66,2881.6,2823.38,1723.33,1074.24,768.275,615.724,528.408,469.654,424.409,386.424,353.027,0,74.7956,123.934,180.665,242.952,309.11,377.751,447.735,518.137,588.206,657.341,725.067,791.012,854.892,916.496,1565.53,1754.85,1739.13,1646.39,1529.65,1409.89,1294.99,1187.66,1088.49,76.1798,91.1189,99.0187,105.565,114.217,121.494,120.994,129.016,118.678,117.686,109.953,111.947,145.195,137.029,66.7204,35.3776,33.6875,21.6178,22.0636,18.2289,18.3815,14.57,16.1119
24.2627,0.958074,0.151905,5,31,0,-22.2142,5.00811,4.75844,18.6497,38.4321,0.837402,0.139707,5.00811,4.75844,18.6497,38.4321,0.837402,0,65.3167,80.0745,92.0628,101.648,109.154,114.866,119.036,121.884,123.606,124.372,124.331,123.615,122.338,120.598,74.6106,43.3737,29.1572,22.6513,19.112,16.7166,14.8243,13.2118,11.7955,65.3167,80.0745,92.0628,101.648,109.154,114.866,119.036,121.884,123.606,124.372,124.331,123.615,122.338,120.598,74.6106,43.3737,29.1572,22.6513,19.112,16.7166,14.8243,13.2118,11.7955,5000,3652.5,3289.5,2962.58,2668.15,2402.98,2164.17,1949.09,1755.38,1580.93,1423.81,1282.31,1154.87,1040.09,936.725,175.491,32.8773,6.1594,1.15393,0.216184,0.0405009,0.00758764,0.00142151,0.000266312,0,1218.14,1493.37,1716.94,1895.7,2035.69,2142.21,2219.98,2273.1,2305.21,2319.5,2318.74,2305.39,2281.56,2249.11,1391.47,808.907,543.773,422.441,356.434,311.759,276.468,246.397,219.982,0,62.508,104.612,153.941,208.861,267.964,330.046,394.078,459.187,524.634,589.802,654.176,717.332,778.923,838.673,1474.12,1627.02,1565.29,1435.99,1295.22,1161.22,1038.88,928.736,830.057,68.2511,76.8033,69.8149,103.942,117.21,106.661,146.321,111.52,107.668,96.754,154.05,129.291,133.159,97.81,73.7073,40.4834,30.0386,29.5187,18.2187,16.5468,13.7445,13.3696,14.0261
26.163,0.999273,0.151905,3,7,0,-23.5705,4.61522,4.82454,18.795,38.6671,0.830519,0.131073,4.61522,4.82454,18.795,38.6671,0.830519,0,64.6254,79.3715,91.422,101.127,108.797,114.706,119.094,122.177,124.141,125.151,125.353,124.875,123.827,122.307,78.1304,46.7084,31.9645,25.0631,21.2688,18.698,16.6681,14.9357,13.4085,64.6254,79.3715,91.422,101.127,108.797,114.706,119.094,122.177,124.141,125.151,125.353,124.875,123.827,122.307,78.1304,46.7084,31.9645,25.0631,21.2688,18.698,16.6681,14.9357,13.4085,5000,3661.94,3300.85,2975.36,2681.96,2417.5,2179.12,1964.24,1770.55,1595.96,1438.58,1296.73,1168.86,1053.6,949.709,180.389,34.2635,6.50807,1.23615,0.234797,0.0445978,0.00847099,0.001609,0.000305615,0,1214.63,1491.79,1718.28,1900.69,2044.84,2155.89,2238.38,2296.31,2333.22,2352.21,2356.01,2347.02,2327.33,2298.76,1468.46,877.884,600.773,471.061,399.748,351.428,313.278,280.717,252.012,0,62.5811,104.851,154.464,209.799,269.461,332.248,397.132,463.236,529.817,596.249,662.009,726.661,789.851,851.29,1518.1,1695.1,1645.81,1521.25,1381.14,1245.78,1121.03,1007.92,905.953,56.4689,62.5983,92.466,103.871,98.1041,105.496,115.356,136.253,117.742,121.184,133.101,101.593,106.68,151.782,89.7674,59.9447,32.4851,26.698,19.6862,18.1396,28.9363,11.4695,18.8295
24.6321,0.951713,0.151905,3,15,0,-20.3021,5.05047,5.34596,19.2622,41.7218,0.858603,0.106746,5.05047,5.34596,19.2622,41.7218,0.858603,0,64.3973,78.7716,90.366,99.5589,106.684,112.032,115.862,118.397,119.835,120.348,120.086,119.18,117.743,115.874,70.5404,41.3594,28.482,22.6169,19.3457,17.0539,15.1982,13.595,12.1762,64.3973,78.7716,90.366,99.5589,106.684,112.032,115.862,118.397,119.835,120.348,120.086,119.18,117.743,115.874,70.5404,41.3594,28.482,22.6169,19.3457,17.0539,15.1982,13.595,12.1762,5000,3623.58,3254.82,2923.59,2626.06,2358.82,2118.77,1903.15,1709.47,1535.5,1379.24,1238.88,1112.8,999.557,897.835,161.222,28.9501,5.19848,0.933476,0.167621,0.0300993,0.00540484,0.000970531,0.000174275,0,1240.43,1517.31,1740.65,1917.72,2054.96,2157.99,2231.75,2280.59,2308.29,2318.17,2313.13,2295.67,2267.99,2231.99,1358.76,796.674,548.626,435.651,372.64,328.496,292.75,261.87,234.54,0,69.3613,115.892,170.266,230.644,295.453,363.349,433.195,504.027,575.04,645.562,715.038,783.016,849.13,913.093,1578.81,1726.51,1654.6,1517.18,1370.28,1231.23,1104.37,990.014,887.326,65.386,71.2771,87.1715,97.9877,99.2,120.247,83.2987,154.615,116.818,111.076,140.762,119.399,112.836,111.212,63.0456,41.3287,28.2025,20.0354,21.6543,18.5101,18.15,11.2158,8.94543
25.4864,0.936174,0.151905,5,31,0,-20.7981,4.10992,4.94865,23.4879,66.1452,0.959943,0.123171,4.10992,4.94865,23.4879,66.1452,0.959943,0,59.6818,73.2913,84.4245,93.4099,100.536,106.058,110.197,113.15,115.087,116.159,116.497,116.215,115.414,114.18,75.0948,45.1493,29.9547,22.6303,18.9059,16.7734,15.352,14.2629,13.3433,59.6818,73.2913,84.4245,93.4099,100.536,106.058,110.197,113.15,115.087,116.159,116.497,116.215,115.414,114.18,75.0948,45.1493,29.9547,22.6303,18.9059,16.7734,15.352,14.2629,13.3433,5000,3488.46,3094,2744.16,2433.86,2158.66,1914.57,1698.09,1506.08,1335.78,1184.74,1050.78,931.962,826.582,733.118,107.492,15.7609,2.31092,0.338835,0.0496812,0.00728443,0.00106807,0.000156604,2.29619e-05,0,1401.8,1721.46,1982.95,2194,2361.39,2491.08,2588.31,2657.66,2703.16,2728.34,2736.27,2729.65,2710.82,2681.84,1763.82,1060.46,703.574,531.54,444.06,393.972,360.587,335.006,313.406,0,59.6875,100.21,147.954,201.429,259.353,320.617,384.275,449.513,515.64,582.071,648.311,713.945,778.63,842.082,1599.57,1912.77,1981.98,1943.42,1862.06,1766.25,1667.92,1571.94,1480.17,49.2288,68.5482,70.7163,88.8688,98.6819,114.555,110.547,116.288,98.4241,144.187,132.473,136.5,130.495,116.325,82.4871,41.9825,34.3518,26.2876,15.6277,16.9781,15.467,13.599,13.9643
27.5721,0.971176,0.151905,4,31,0,-24.7056,3.97687,4.94663,22.4015,67.2995,1.0041,0.126736,3.97687,4.94663,22.4015,67.2995,1.0041,0,64.7758,79.2792,91.0195,100.379,107.691,113.247,117.303,120.08,121.771,122.546,122.549,121.908,120.734,119.121,75.6675,44.6924,29.5878,22.5065,18.9655,16.9457,15.5891,14.5367,13.6381,64.7758,79.2792,91.0195,100.379,107.691,113.247,117.303,120.08,121.771,122.546,122.549,121.908,120.734,119.121,75.6675,44.6924,29.5878,22.5065,18.9655,16.9457,15.5891,14.5367,13.6381,5000,3431.17,3026.44,2669.46,2354.58,2076.85,1831.87,1615.79,1425.2,1257.09,1108.81,978.023,862.66,760.905,671.152,90.0891,12.0927,1.62321,0.217884,0.0292467,0.0039258,0.000526961,7.07343e-05,9.49469e-06,0,1451.08,1775.97,2038.97,2248.63,2412.43,2536.91,2627.76,2689.97,2727.86,2745.2,2745.28,2730.93,2704.63,2668.5,1695.07,1001.18,662.811,504.178,424.856,379.61,349.22,325.643,305.513,0,64.9981,108.896,160.446,217.998,280.138,345.656,413.519,482.853,552.918,623.093,692.858,761.782,829.513,895.761,1670.36,1976.87,2037.87,1994.17,1910.22,1813.32,1714.61,1618.52,1526.67,51.2346,67.5102,98.1495,120.687,106.1,83.8202,104.865,97.8939,100.866,108.83,125.318,133.733,117.787,131.608,67.1785,48.9434,30.1418,20.0719,21.7979,22.9664,17.9532,14.1591,14.1646
28.0291,0.991284,0.151905,3,7,0,-27.1895,3.96774,4.82075,22.2237,65.6384,1.01067,0.124117,3.96774,4.82075,22.2237,65.6384,1.01067,0,65.6797,80.3707,92.2569,101.727,109.122,114.737,118.832,121.631,123.333,124.106,124.1,123.443,122.248,120.609,76.6241,45.267,29.9282,22.7065,19.0831,17.0143,15.6274,14.5548,13.6416,65.6797,80.3707,92.2569,101.727,109.122,114.737,118.832,121.631,123.333,124.106,124.1,123.443,122.248,120.609,76.6241,45.267,29.9282,22.7065,19.0831,17.0143,15.6274,14.5548,13.6416,5000,3422.73,3016.52,2658.52,2343.01,2064.95,1819.88,1603.9,1413.55,1245.79,1097.94,967.639,852.8,751.591,662.393,87.7529,11.6254,1.54011,0.204032,0.0270299,0.00358088,0.000474389,6.28464e-05,8.3258e-06,0,1459.65,1786.14,2050.29,2260.76,2425.09,2549.88,2640.88,2703.1,2740.91,2758.1,2757.97,2743.37,2716.8,2680.38,1702.87,1006,665.117,504.624,424.097,378.121,347.298,323.461,303.168,0,64.2418,107.615,158.542,215.388,276.757,341.452,408.455,476.902,546.064,615.328,684.182,752.202,819.039,884.411,1648.77,1951.5,2011.74,1968.2,1884.6,1788.02,1689.63,1593.85,1502.34,66.6472,77.714,104.888,117.365,93.1638,101.642,137.175,118.791,140.617,106.96,110.094,101.88,128.585,139.264,86.8452,41.1287,31.0829,17.8803,19.4126,18.3644,11.936,17.3777,14.9136
27.1418,0.907448,0.151905,4,15,0,-23.9939,3.99265,5.41001,20.8871,68.6522,0.963541,0.106074,3.99265,5.41001,20.8871,68.6522,0.963541,0,66.4922,81.2914,93.2183,102.67,109.996,115.499,119.445,122.068,123.57,124.126,123.892,122.999,121.563,119.685,73.2416,42.2431,28.1476,21.9548,18.955,17.2068,15.9624,14.9397,14.0319,66.4922,81.2914,93.2183,102.67,109.996,115.499,119.445,122.068,123.57,124.126,123.892,122.999,121.563,119.685,73.2416,42.2431,28.1476,21.9548,18.955,17.2068,15.9624,14.9397,14.0319,5000,3483.75,3088.44,2737.99,2427.31,2151.87,1907.7,1691.23,1499.32,1329.19,1178.36,1044.65,926.113,821.025,727.861,105.956,15.4243,2.24535,0.326861,0.0475819,0.00692661,0.00100832,0.000146784,2.13676e-05,0,1388.83,1697.94,1947.06,2144.49,2297.49,2412.44,2494.87,2549.66,2581.02,2592.64,2587.74,2569.09,2539.1,2499.87,1529.81,882.338,587.922,458.572,395.915,359.4,333.41,312.048,293.087,0,72.9922,122.182,179.857,244.138,313.414,386.31,461.657,538.462,615.892,693.245,769.939,845.495,919.521,991.701,1810.29,2101.89,2136.19,2070.63,1971.5,1864.17,1757.94,1656.02,1559.37,64.0567,80.1606,112.136,105.643,110.62,116.029,134.866,118.324,138.594,117.021,85.3186,110.889,102.957,123.668,78.9296,43.6919,25.4278,17.3069,16.4472,19.1483,15.3926,14.0784,12.5517
28.6572,0.998376,0.151905,4,15,0,-25.7265,4.29855,5.12172,21.791,54.2825,0.985147,0.107767,4.29855,5.12172,21.791,54.2825,0.985147,0,65.1367,79.6337,91.3231,100.596,107.795,113.218,117.126,119.746,121.277,121.889,121.733,120.939,119.617,117.866,73.7082,43.799,29.811,23.3519,20.0006,17.9125,16.3641,15.0754,13.9362,65.1367,79.6337,91.3231,100.596,107.795,113.218,117.126,119.746,121.277,121.889,121.733,120.939,119.617,117.866,73.7082,43.799,29.811,23.3519,20.0006,17.9125,16.3641,15.0754,13.9362,5000,3455.64,3055.26,2701.27,2388.29,2111.58,1866.92,1650.61,1459.37,1290.28,1140.79,1008.61,891.75,788.429,697.079,97.1839,13.549,1.88894,0.263348,0.0367149,0.00511864,0.000713619,9.94898e-05,1.38705e-05,0,1419.39,1735.3,1990.02,2192.09,2348.95,2467.12,2552.28,2609.38,2642.73,2656.08,2652.69,2635.37,2606.57,2568.41,1606.17,954.423,649.609,508.861,435.832,390.331,356.59,328.507,303.683,0,67.5636,113.011,166.234,225.483,289.261,356.292,425.493,495.948,566.887,637.667,707.755,776.711,844.18,909.875,1644.85,1889.96,1897.92,1815.11,1703.36,1586.48,1473.14,1366.21,1266.42,58.7861,91.6839,90.3961,96.5385,123.932,102.005,136.807,135.879,109.723,106.055,111.713,108.815,127.299,118.688,80.6734,45.9342,30.9706,25.5047,19.2696,15.7759,15.9905,15.8296,14.792
29.5629,0.999722,0.151905,4,31,0,-27.2886,3.63136,3.96519,24.2843,70.469,1.10446,0.0873218,3.63136,3.96519,24.2843,70.469,1.10446,0,65.6313,80.3349,92.2677,101.824,109.344,115.125,119.424,122.461,124.43,125.496,125.803,125.474,124.616,123.322,83.3874,51.7822,34.289,24.9865,19.9331,17.043,15.2568,14.0409,13.1265,65.6313,80.3349,92.2677,101.824,109.344,115.125,119.424,122.461,124.43,125.496,125.803,125.474,124.616,123.322,83.3874,51.7822,34.289,24.9865,19.9331,17.043,15.2568,14.0409,13.1265,5000,3304.44,2878.33,2507.17,2183.87,1902.25,1656.96,1443.29,1257.18,1095.06,953.854,830.854,723.714,630.391,549.101,60.3024,6.62243,0.727277,0.0798697,0.00877131,0.000963267,0.000105786,1.16175e-05,1.27583e-06,0,1593.81,1950.88,2240.66,2472.72,2655.35,2795.74,2900.13,2973.89,3021.7,3047.58,3055.03,3047.05,3026.22,2994.8,2025.01,1257.5,832.685,606.781,484.061,413.876,370.502,340.975,318.768,0,52.923,88.7263,130.838,177.946,228.928,282.825,338.823,396.232,454.466,513.036,571.528,629.6,686.968,743.398,1444.07,1784.58,1909.35,1924.16,1885.62,1822.45,1749,1672.38,1596.06,73.7235,72.4263,100.039,102.869,99.7149,111.557,136.859,132.957,132.803,113.219,134.855,136.143,117.073,116.687,75.7503,42.5816,36.3215,23.6006,17.888,17.1357,15.8589,14.987,11.1443
28.7954,0.815015,0.151905,5,31,0,-25.4605,3.80658,4.44843,22.303,57.1803,0.983852,0.0831571,3.80658,4.44843,22.303,57.1803,0.983852,0,64.3344,78.98,90.9541,100.615,108.276,114.214,118.669,121.853,123.951,125.123,125.512,125.241,124.415,123.129,81.907,50.0295,33.5643,25.4317,21.1899,18.7134,17.048,15.7726,14.7009,64.3344,78.98,90.9541,100.615,108.276,114.214,118.669,121.853,123.951,125.123,125.512,125.241,124.415,123.129,81.907,50.0295,33.5643,25.4317,21.1899,18.7134,17.048,15.7726,14.7009,5000,3457.32,3057.24,2703.46,2390.61,2113.97,1869.34,1653.02,1461.73,1292.58,1143,1010.74,893.774,790.347,698.888,97.6888,13.6547,1.90862,0.266782,0.0372902,0.00521233,0.000728567,0.000101837,1.42346e-05,0,1434.85,1761.49,2028.54,2244.01,2414.88,2547.31,2646.67,2717.68,2764.46,2790.62,2799.3,2793.24,2774.83,2746.15,1826.77,1115.81,748.583,567.203,472.598,417.364,380.222,351.775,327.874,0,57.8378,97.069,143.267,194.987,250.985,310.191,371.688,434.694,498.543,562.672,626.606,689.948,752.369,813.597,1545.41,1850.04,1918.14,1880.12,1799.09,1703.19,1604.55,1508.23,1416.23,64.1825,73.8483,82.5854,100.955,100.302,110.998,130.325,120.138,107.884,119.612,112.182,105.103,126.399,124.592,72.4706,50.4709,32.4148,24.9959,19.1468,17.8257,17.9541,15.4743,14.0138
28.5558,1,0.151905,4,31,0,-27.1008,3.83999,4.93674,19.685,59.9544,0.861068,0.0917164,3.83999,4.93674,19.685,59.9544,0.861068,0,64.2901,79.0925,91.255,101.114,108.968,115.082,119.687,122.992,125.177,126.404,126.814,126.531,125.665,124.311,80.5485,47.487,31.4967,24.2255,20.6575,18.5867,17.1305,15.9477,14.9069,64.2901,79.0925,91.255,101.114,108.968,115.082,119.687,122.992,125.177,126.404,126.814,126.531,125.665,124.311,80.5485,47.487,31.4967,24.2255,20.6575,18.5867,17.1305,15.9477,14.9069,5000,3620.23,3250.81,2919.09,2621.21,2353.73,2113.55,1897.88,1704.21,1530.31,1374.15,1233.93,1108.01,994.948,893.42,159.64,28.5251,5.09697,0.910748,0.162736,0.0290783,0.00519583,0.000928411,0.000165892,0,1265.55,1556.94,1796.36,1990.44,2145.05,2265.39,2356.05,2421.1,2464.12,2488.27,2496.34,2490.77,2473.72,2447.06,1585.6,934.784,620.013,476.879,406.644,365.881,337.215,313.931,293.444,0,63.9448,107.455,158.778,216.318,278.69,344.697,413.307,483.632,554.913,626.503,697.855,768.51,838.082,906.256,1705.95,2009.66,2052.56,1989.45,1889.52,1780.3,1672.08,1568.47,1470.55,67.2267,75.0882,83.1082,97.5259,104.058,120.399,114.48,114.626,114.714,133.158,116.934,140.783,127.973,111.15,84.2263,44.1851,29.7963,26.2806,22.7572,15.3381,18.7431,14.8209,13.0294
