# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = TwoCptModel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /data/example-models/PKPD/torsten/TwoCptModel/TwoCptModel.data.R
# init = /data/example-models/PKPD/torsten/TwoCptModel/TwoCptModel.init.R
# random
#   seed = 112210
# output
#   file = /data/example-models/PKPD/torsten/TwoCptModel/TwoCptModel/TwoCptModel2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHat.18,cHat.19,cHat.20,cHat.21,cHat.22,cHat.23,cHat.24,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,cHatObs.17,cHatObs.18,cHatObs.19,cHatObs.20,cHatObs.21,cHatObs.22,cHatObs.23,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.18.1,x.19.1,x.20.1,x.21.1,x.22.1,x.23.1,x.24.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.18.2,x.19.2,x.20.2,x.21.2,x.22.2,x.23.2,x.24.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,x.18.3,x.19.3,x.20.3,x.21.3,x.22.3,x.23.3,x.24.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16,cObsPred.17,cObsPred.18,cObsPred.19,cObsPred.20,cObsPred.21,cObsPred.22,cObsPred.23
24.3083,0.95271,0.198971,3,15,0,-21.2819,3.20415,4.42431,19.8842,93.4229,0.851466,0.112939,3.20415,4.42431,19.8842,93.4229,0.851466,0,63.7907,78.8314,91.3623,101.687,110.074,116.765,121.973,125.889,128.681,130.498,131.475,131.729,131.363,130.471,88.6728,52.0465,32.3901,22.8585,18.263,15.9307,14.6172,13.7636,13.1221,63.7907,78.8314,91.3623,101.687,110.074,116.765,121.973,125.889,128.681,130.498,131.475,131.729,131.363,130.471,88.6728,52.0465,32.3901,22.8585,18.263,15.9307,14.6172,13.7636,13.1221,5000,3633.29,3266.45,2936.66,2640.16,2373.59,2133.94,1918.49,1724.79,1550.65,1394.09,1253.33,1126.79,1013.02,910.743,165.891,30.2167,5.50393,1.00253,0.18261,0.0332622,0.00605866,0.00110358,0.000201015,0,1268.43,1567.5,1816.67,2021.96,2188.73,2321.78,2425.34,2503.2,2558.71,2594.86,2614.28,2619.32,2612.05,2594.31,1763.19,1034.9,644.052,454.523,363.145,316.769,290.651,273.678,260.923,0,56.855,95.9677,142.436,194.917,252.235,313.361,377.397,443.562,511.178,579.66,648.501,717.271,785.598,853.172,1714.57,2137.8,2290.12,2310.85,2273.02,2210.77,2139.38,2065.58,1992.27,69.5534,80.986,83.4553,103.821,109.97,150.649,137.27,137.947,110.314,121.688,125.147,138.974,129.785,118.173,81.1503,52.9559,30.8608,22.6681,13.5471,13.9918,13.0285,15.3844,13.0358
28.9224,0.888274,0.198971,4,15,0,-21.9926,4.0061,4.58705,23.3015,61.3178,1.14222,0.0785581,4.0061,4.58705,23.3015,61.3178,1.14222,0,69.5042,84.5777,96.5731,105.953,113.116,118.406,122.117,124.503,125.781,126.137,125.733,124.703,123.165,121.219,76.0754,45.6394,30.6123,23.2881,19.4712,17.237,15.7314,14.5771,13.6066,69.5042,84.5777,96.5731,105.953,113.116,118.406,122.117,124.503,125.781,126.137,125.733,124.703,123.165,121.219,76.0754,45.6394,30.6123,23.2881,19.4712,17.237,15.7314,14.5771,13.6066,5000,3257.98,2824.5,2448.69,2122.89,1840.43,1595.56,1383.26,1199.22,1039.66,901.329,781.405,677.437,587.302,509.16,51.8488,5.27987,0.53766,0.0547511,0.00557541,0.000567756,5.78157e-05,5.88749e-06,5.99536e-07,0,1619.55,1970.79,2250.3,2468.87,2635.78,2759.04,2845.51,2901.1,2930.88,2939.19,2929.76,2905.77,2869.94,2824.59,1772.67,1063.47,713.313,542.648,453.708,401.648,366.565,339.668,317.055,0,65.0757,108.603,159.425,215.851,276.454,340.031,405.571,472.229,539.302,606.208,672.47,737.701,801.586,863.878,1581.13,1862.6,1919.31,1877.89,1797.1,1702.8,1606.13,1511.77,1421.57,64.8232,81.8353,83.9025,113.954,117.412,111.28,119.96,150.889,124.226,118.457,122.737,106.995,114.845,129.004,76.6269,45.1557,30.8157,25.2575,18.8187,17.1909,15.0731,13.251,13.0171
27.2468,0.950417,0.198971,4,15,0,-23.76,3.80007,3.68449,23.0032,54.4235,0.987417,0.0966875,3.80007,3.68449,23.0032,54.4235,0.987417,0,63.1027,77.6818,89.7102,99.5216,107.409,113.631,118.413,121.954,124.427,125.986,126.764,126.878,126.429,125.507,87.3441,54.5664,36.1869,26.4518,21.1661,18.0999,16.1437,14.754,13.6655,63.1027,77.6818,89.7102,99.5216,107.409,113.631,118.413,121.954,124.427,125.986,126.764,126.878,126.429,125.507,87.3441,54.5664,36.1869,26.4518,21.1661,18.0999,16.1437,14.754,13.6655,5000,3452.7,3051.79,2697.44,2384.23,2107.39,1862.69,1646.4,1455.23,1286.26,1136.91,1004.9,888.214,785.08,693.921,96.3054,13.3657,1.85495,0.257437,0.0357283,0.00495852,0.000688165,9.55065e-05,1.32548e-05,0,1451.56,1786.93,2063.62,2289.31,2470.76,2613.88,2723.88,2805.33,2862.23,2898.09,2915.98,2918.59,2908.27,2887.07,2009.19,1255.2,832.414,608.475,486.887,416.356,371.356,339.39,314.35,0,46.9183,78.9152,116.729,159.22,205.401,254.417,305.536,358.125,411.643,465.629,519.691,573.497,626.769,679.275,1334.23,1642.3,1739.02,1730.4,1673.19,1595.51,1510.87,1425.68,1342.86,57.9272,75.5749,91.8611,90.9932,101.104,99.4183,108.315,117.622,144.395,103.449,129.423,128.325,134.71,121.043,86.9338,57.225,38.5752,25.0478,21.4244,16.6979,15.6258,14.3667,13.0161
27.6524,0.958863,0.198971,4,15,0,-24.6474,4.24982,4.98089,24.8965,53.1481,1.28237,0.109279,4.24982,4.98089,24.8965,53.1481,1.28237,0,71.2172,85.9947,97.4671,106.181,112.599,117.112,120.052,121.697,122.284,122.009,121.041,119.518,117.56,115.263,70.6982,43.6021,30.5874,24.1401,20.5899,18.3338,16.6826,15.3388,14.1722,71.2172,85.9947,97.4671,106.181,112.599,117.112,120.052,121.697,122.284,122.009,121.041,119.518,117.56,115.263,70.6982,43.6021,30.5874,24.1401,20.5899,18.3338,16.6826,15.3388,14.1722,5000,3091.17,2633.34,2243.32,1911.07,1628.02,1386.9,1181.49,1006.5,857.43,730.438,622.254,530.093,451.582,384.699,29.5986,2.27731,0.175216,0.0134811,0.00103723,7.98042e-05,6.14012e-06,4.72419e-07,3.63478e-08,0,1773.06,2140.97,2426.59,2643.54,2803.32,2915.7,2988.89,3029.85,3044.44,3037.61,3013.5,2975.6,2926.83,2869.64,1760.14,1085.54,761.521,601.005,512.617,456.448,415.34,381.884,352.838,0,72.8437,120.846,176.38,237.488,302.543,370.205,439.369,509.132,578.761,647.667,715.376,781.52,845.81,908.029,1586.51,1816.21,1833.76,1764.82,1664.44,1555.79,1448.38,1345.91,1249.64,72.6416,79.8734,123.101,145.962,121.712,112.117,120.365,96.881,137.284,122.853,121.231,121.651,125.128,91.4764,70.3988,48.9988,34.6236,20.3246,22.9254,18.589,17.3017,16.1295,14.8887
25.886,0.643922,0.198971,4,31,0,-21.1102,4.5085,3.96839,25.7399,50.5933,1.3501,0.105221,4.5085,3.96839,25.7399,50.5933,1.3501,0,72.2421,87.1598,98.727,107.51,113.986,118.554,121.552,123.261,123.918,123.721,122.837,121.403,119.536,117.333,73.4321,45.121,30.4956,22.8569,18.6207,16.05,14.3124,13.0083,11.9448,72.2421,87.1598,98.727,107.51,113.986,118.554,121.552,123.261,123.918,123.721,122.837,121.403,119.536,117.333,73.4321,45.121,30.4956,22.8569,18.6207,16.05,14.3124,13.0083,11.9448,5000,3013.65,2545.66,2150.34,1816.41,1534.34,1296.07,1094.81,924.793,781.182,659.872,557.4,470.841,397.724,335.961,22.574,1.5168,0.101917,0.00684805,0.000460136,3.09176e-05,2.07742e-06,1.39587e-07,9.37915e-09,0,1859.5,2243.48,2541.22,2767.3,2933.99,3051.58,3128.73,3172.72,3189.63,3184.56,3161.8,3124.9,3076.85,3020.13,1890.13,1161.41,784.954,588.335,479.295,413.125,368.398,334.832,307.457,0,59.0584,97.9814,143.035,192.649,245.526,300.597,356.985,413.973,470.98,527.537,583.268,637.878,691.137,742.867,1329.02,1557.79,1602.02,1561.75,1485.53,1396.24,1304.52,1215.14,1130.15,74.7764,80.8295,94.5224,114.875,113.916,132.42,139.62,126.611,102.619,126.669,123.925,115.695,126.442,102.578,83.2325,40.7301,37.9946,27.5571,18.8428,16.0514,11.6898,12.7788,14.8215
28.5277,0.9701,0.198971,4,19,0,-23.6934,3.7634,4.21024,22.619,65.2527,0.933047,0.10069,3.7634,4.21024,22.619,65.2527,0.933047,0,60.9169,75.0858,86.8111,96.4036,104.138,110.255,114.971,118.473,120.928,122.481,123.263,123.386,122.948,122.039,83.8612,51.2883,33.5563,24.5573,19.8864,17.273,15.6355,14.4705,13.5445,60.9169,75.0858,86.8111,96.4036,104.138,110.255,114.971,118.473,120.928,122.481,123.263,123.386,122.948,122.039,83.8612,51.2883,33.5563,24.5573,19.8864,17.273,15.6355,14.4705,13.5445,5000,3523.82,3135.89,2790.68,2483.46,2210.06,1966.77,1750.25,1557.57,1386.11,1233.51,1097.72,976.877,869.336,773.634,119.702,18.5211,2.86571,0.443403,0.0686064,0.0106152,0.00164246,0.000254133,3.93213e-05,0,1377.88,1698.36,1963.58,2180.55,2355.48,2493.86,2600.52,2679.74,2735.26,2770.4,2788.08,2790.85,2780.97,2760.4,1896.85,1160.09,759.01,555.461,449.809,390.697,353.66,327.307,306.363,0,51.7011,87.0487,128.883,175.956,227.179,281.61,338.434,396.947,456.545,516.707,576.993,637.027,696.492,755.122,1485.95,1825.93,1930.75,1921.81,1862.39,1782.58,1696.19,1609.44,1525.06,64.6249,87.4481,79.7584,98.5421,102.958,88.2992,92.5554,104.628,132.742,137.173,115.668,119.762,148.577,143.073,72.9795,48.2811,35.3891,22.7717,20.5491,15.9566,13.1093,15.4709,12.7599
26.147,0.992795,0.198971,4,15,0,-23.8765,3.86359,5.61362,18.6994,65.6703,0.797363,0.0947898,3.86359,5.61362,18.6994,65.6703,0.797363,0,62.6792,77.1006,88.9377,98.5175,106.13,112.034,116.456,119.599,121.642,122.744,123.043,122.662,121.709,120.279,76.4082,44.4784,29.7625,23.4034,20.3666,18.5734,17.2552,16.1407,15.1352,62.6792,77.1006,88.9377,98.5175,106.13,112.034,116.456,119.599,121.642,122.744,123.043,122.662,121.709,120.279,76.4082,44.4784,29.7625,23.4034,20.3666,18.5734,17.2552,16.1407,15.1352,5000,3707.76,3356.02,3037.66,2749.49,2488.66,2252.58,2038.89,1845.47,1670.4,1511.94,1368.51,1238.69,1121.18,1014.82,205.972,41.805,8.48493,1.72214,0.349532,0.0709425,0.0143988,0.00292244,0.000593151,0,1172.06,1441.74,1663.09,1842.22,1984.58,2094.96,2177.66,2236.43,2274.64,2295.24,2300.83,2293.7,2275.88,2249.15,1428.79,831.72,556.542,437.63,380.844,347.312,322.662,301.821,283.02,0,70.8632,119.06,175.887,239.565,308.549,381.501,457.268,534.859,613.424,692.242,770.703,848.295,924.59,999.237,1860.76,2168.86,2198.42,2121.97,2012.26,1896.09,1782.55,1674.47,1572.49,65.624,78.8447,90.3117,111.222,94.0721,100.558,110.014,109.024,128.003,119.176,122.943,115.766,94.8044,121.447,64.3679,44.2169,27.8402,27.6297,18.6918,18.519,17.3102,16.9164,16.3859
24.3161,0.455587,0.198971,4,31,0,-18.9896,4.35121,5.32587,17.007,55.419,0.815064,0.107414,4.35121,5.32587,17.007,55.419,0.815064,0,69.3972,84.9378,97.4885,107.45,115.175,120.975,125.125,127.865,129.406,129.935,129.612,128.581,126.964,124.869,74.0946,41.5758,27.7767,22.05,19.2326,17.4277,16.0058,14.7654,13.6406,69.3972,84.9378,97.4885,107.45,115.175,120.975,125.125,127.865,129.406,129.935,129.612,128.581,126.964,124.869,74.0946,41.5758,27.7767,22.05,19.2326,17.4277,16.0058,14.7654,13.6406,5000,3683.23,3326.45,3004.23,2713.23,2450.41,2213.05,1998.69,1805.09,1630.24,1472.32,1329.71,1200.91,1084.58,979.522,191.893,37.5927,7.36457,1.44275,0.282642,0.0553707,0.0108474,0.00212505,0.000416307,0,1180.24,1444.54,1657.99,1827.4,1958.78,2057.43,2128,2174.6,2200.81,2209.8,2204.32,2186.78,2159.28,2123.64,1260.13,707.079,472.399,375.004,327.088,296.392,272.21,251.115,231.985,0,74.7212,125.082,184.11,249.86,320.657,395.067,471.865,550.012,628.631,706.986,784.464,860.562,934.868,1007.05,1789.8,2012.04,1984.15,1874.01,1744.62,1616.45,1495.37,1382.68,1278.29,59.4541,83.1045,90.6691,131.213,143.229,128.635,106.377,147.283,116.61,135.713,105.896,119.481,147.094,129.59,86.8844,48.1398,21.9969,20.09,20.2286,16.6142,14.5976,16.9109,12.6171
28.3723,0.712687,0.198971,5,31,0,-20.0866,4.08571,3.81512,20.3301,46.1679,0.863411,0.0858018,4.08571,3.81512,20.3301,46.1679,0.863411,0,63.0766,77.8768,90.1762,100.282,108.468,114.975,120.02,123.793,126.464,128.182,129.081,129.277,128.873,127.962,87.5167,52.9263,34.5008,25.3682,20.6396,17.899,16.0626,14.6594,13.4854,63.0766,77.8768,90.1762,100.282,108.468,114.975,120.02,123.793,126.464,128.182,129.081,129.277,128.873,127.962,87.5167,52.9263,34.5008,25.3682,20.6396,17.899,16.0626,14.6594,13.4854,5000,3617.05,3247,2914.81,2616.61,2348.91,2108.61,1892.88,1699.23,1525.39,1369.33,1229.24,1103.48,990.587,889.244,158.151,28.1269,5.00234,0.88966,0.158225,0.0281401,0.00500468,0.000890076,0.000158299,0,1282.36,1583.24,1833.29,2038.75,2205.16,2337.46,2440.02,2516.73,2571.03,2605.96,2624.23,2628.21,2620.01,2601.48,1779.23,1076,701.406,515.739,419.605,363.888,326.555,298.028,274.16,0,48.3058,81.3575,120.484,164.511,212.414,263.301,316.396,371.03,426.624,482.682,538.78,594.556,649.705,703.973,1362.66,1634.73,1683.92,1633.37,1544.2,1443.47,1342.48,1245.69,1154.69,58.3549,73.3839,100.106,102.116,105.943,126.762,117.988,116.941,111.796,136.104,130.791,125.978,120.842,144.471,72.7973,51.0251,29.1877,23.1637,19.4893,18.583,16.0961,15.0495,16.1807
29.0538,1,0.198971,3,15,0,-27.6882,4.32989,4.95132,20.4393,50.2436,0.950849,0.0934702,4.32989,4.95132,20.4393,50.2436,0.950849,0,67.1635,82.1567,94.2617,103.876,111.349,116.984,121.05,123.778,125.373,126.012,125.849,125.019,123.638,121.807,75.5616,44.4418,30.1127,23.5888,20.2046,18.064,16.4476,15.0868,13.8789,67.1635,82.1567,94.2617,103.876,111.349,116.984,121.05,123.778,125.373,126.012,125.849,125.019,123.638,121.807,75.5616,44.4418,30.1127,23.5888,20.2046,18.064,16.4476,15.0868,13.8789,5000,3500.37,3108.11,2759.8,2450.52,2175.91,1932.06,1715.55,1523.3,1352.59,1201.01,1066.42,946.914,840.799,746.575,111.475,16.6449,2.48533,0.371097,0.0554103,0.00827358,0.00123537,0.000184459,2.75425e-05,0,1372.78,1679.22,1926.64,2123.16,2275.89,2391.08,2474.17,2529.94,2562.54,2575.6,2572.27,2555.31,2527.08,2489.64,1544.43,908.358,615.483,482.138,412.968,369.215,336.178,308.363,283.675,0,67.2674,112.537,165.563,224.6,288.151,354.94,423.881,494.055,564.689,635.137,704.861,773.419,840.452,905.671,1627.55,1854.69,1847.23,1753.6,1634.82,1513.47,1397.33,1288.74,1188.1,74.2393,100.968,91.9453,98.0115,116.05,105.019,139.594,127.585,152.079,112.401,137.165,146.047,111.531,106.026,73.9125,43.7569,31.05,24.6493,20.9436,16.1737,15.7192,14.6078,11.5108
28.5185,0.83728,0.198971,4,19,0,-25.4873,4.27022,4.51353,25.2141,48.4739,1.27201,0.112731,4.27022,4.51353,25.2141,48.4739,1.27201,0,70.1874,84.9295,96.4632,105.31,111.914,116.649,119.832,121.734,122.582,122.568,121.853,120.574,118.847,116.766,73.6687,45.9788,32.0772,24.9493,20.9584,18.4341,16.6219,15.1797,13.9506,70.1874,84.9295,96.4632,105.31,111.914,116.649,119.832,121.734,122.582,122.568,121.853,120.574,118.847,116.766,73.6687,45.9788,32.0772,24.9493,20.9584,18.4341,16.6219,15.1797,13.9506,5000,3103.2,2647.01,2257.89,1925.97,1642.84,1401.34,1195.33,1019.61,869.724,741.871,632.812,539.785,460.434,392.748,30.8502,2.42327,0.190347,0.0149517,0.00117445,9.22527e-05,7.24641e-06,5.69203e-07,4.47107e-08,0,1769.71,2141.42,2432.23,2655.31,2821.81,2941.19,3021.47,3069.42,3090.8,3090.43,3072.4,3040.16,2996.61,2944.16,1857.49,1159.31,808.798,629.074,528.446,464.8,419.106,382.742,351.751,0,64.9179,107.842,157.611,212.496,271.059,332.107,394.656,457.894,521.161,583.922,645.744,706.286,765.278,822.516,1459.65,1688.32,1714.57,1654.13,1560.2,1456.33,1352.68,1253.44,1160.15,70.9648,82.9605,102.069,96.0536,129.924,138.354,116.289,106.817,112.327,120.456,135.456,110.683,124.041,111.772,70.7246,41.0247,27.9197,26.1923,23.409,18.9885,15.4938,12.7969,12.3502
29.2603,0.966713,0.198971,4,15,0,-27.748,4.02586,4.26849,19.7928,55.4714,0.842958,0.0677162,4.02586,4.26849,19.7928,55.4714,0.842958,0,63.1207,77.8681,90.0885,100.093,108.159,114.532,119.43,123.048,125.557,127.11,127.841,127.87,127.301,126.227,84.1416,49.6652,32.0382,23.7023,19.5759,17.2541,15.7081,14.5137,13.4973,63.1207,77.8681,90.0885,100.093,108.159,114.532,119.43,123.048,125.557,127.11,127.841,127.87,127.301,126.227,84.1416,49.6652,32.0382,23.7023,19.5759,17.2541,15.7081,14.5137,13.4973,5000,3644.9,3280.38,2952.31,2657.06,2391.33,2152.18,1936.94,1743.23,1568.89,1411.99,1270.78,1143.69,1029.31,926.374,171.634,31.7994,5.89162,1.09157,0.20224,0.0374699,0.00694223,0.00128622,0.000238304,0,1249.34,1541.23,1783.1,1981.12,2140.77,2266.9,2363.85,2435.46,2485.13,2515.86,2530.34,2530.9,2519.64,2498.39,1665.4,983.014,634.125,469.135,387.463,341.507,310.908,287.266,267.149,0,54.1653,91.2051,135.035,184.331,237.942,294.861,354.219,415.26,477.337,539.891,602.446,664.6,726.01,786.392,1514.51,1811.31,1865.88,1815.37,1725.48,1624.09,1522.35,1424.49,1331.93,71.1768,85.8203,94.4946,103.534,110.736,106.732,131.307,131.425,126.075,116.408,115.687,131.944,129.428,117.023,95.7077,48.8467,32.3151,25.555,20.2108,17.7875,17.1215,14.7948,14.1507
29.0521,0.773375,0.198971,4,15,0,-27.4174,4.09382,4.14926,24.7212,50.9669,1.21235,0.11169,4.09382,4.14926,24.7212,50.9669,1.21235,0,69.1518,84.0308,95.8347,105.041,112.057,117.232,120.864,123.206,124.476,124.858,124.509,123.562,122.131,120.313,77.8434,48.4646,33.1727,25.2297,20.8392,18.1633,16.3335,14.9395,13.7864,69.1518,84.0308,95.8347,105.041,112.057,117.232,120.864,123.206,124.476,124.858,124.509,123.562,122.131,120.313,77.8434,48.4646,33.1727,25.2297,20.8392,18.1633,16.3335,14.9395,13.7864,5000,3173.41,2727.17,2343.67,2014.11,1730.88,1487.49,1278.32,1098.56,944.081,811.324,697.236,599.191,514.933,442.523,39.1653,3.46631,0.306785,0.0271519,0.00240307,0.000212682,1.88234e-05,1.66596e-06,1.47445e-07,0,1709.52,2077.35,2369.15,2596.74,2770.18,2898.12,2987.9,3045.8,3077.2,3086.64,3078.01,3054.61,3019.24,2974.27,1924.39,1198.1,820.071,623.711,515.17,449.02,403.785,369.322,340.817,0,58.6189,97.6986,143.244,193.729,247.871,304.595,363.005,422.355,482.026,541.512,600.398,658.347,715.092,770.42,1410.6,1667.77,1721.7,1682.64,1604.24,1511.51,1415.92,1322.57,1233.61,69.595,72.3321,79.7096,105.691,126.501,104.817,119.174,107.171,116.155,133.481,124.131,131.056,130.466,129.797,80.0816,45.7916,33.6236,25.5748,21.2974,17.8986,14.6523,18.3815,12.3872
28.3717,0.970543,0.198971,5,31,0,-26.1862,4.08122,4.5407,16.7867,52.845,0.698297,0.0866404,4.08122,4.5407,16.7867,52.845,0.698297,0,62.1911,76.9206,89.21,99.3446,107.581,114.147,119.25,123.073,125.779,127.517,128.417,128.595,128.154,127.187,84.7814,49.4393,31.827,23.8485,20.0105,17.8168,16.2769,15.0215,13.9157,62.1911,76.9206,89.21,99.3446,107.581,114.147,119.25,123.073,125.779,127.517,128.417,128.595,128.154,127.187,84.7814,49.4393,31.827,23.8485,20.0105,17.8168,16.2769,15.0215,13.9157,5000,3848.09,3526.44,3231.68,2961.56,2714.01,2487.16,2279.27,2088.75,1914.16,1754.17,1607.54,1473.17,1350.04,1237.19,306.129,75.7481,18.743,4.63774,1.14756,0.28395,0.07026,0.017385,0.00430173,0,1043.98,1291.24,1497.54,1667.66,1805.92,1916.15,2001.81,2065.98,2111.42,2140.59,2155.69,2158.67,2151.28,2135.05,1423.2,829.921,534.269,400.336,335.91,299.085,273.235,252.161,233.598,0,56.542,95.3352,141.325,193.14,249.574,309.573,372.215,436.698,502.328,568.504,634.712,700.511,765.527,829.448,1592.55,1882.48,1912.73,1837.76,1728.38,1612.35,1499.54,1393.06,1293.62,58.8873,70.9471,77.7661,111.858,98.1154,117.032,111.252,113.742,138.234,135.295,115.541,147.124,115.007,124.524,87.2126,43.2448,33.2081,24.4206,18.1049,17.298,15.9175,16.6379,14.0455
23.2754,0.450559,0.198971,3,7,0,-21.8501,4.36047,4.64748,16.5049,54.4174,0.742973,0.0815834,4.36047,4.64748,16.5049,54.4174,0.742973,0,66.3403,81.6629,94.2615,104.475,112.604,118.917,123.653,127.024,129.218,130.4,130.719,130.305,129.272,127.721,79.7601,44.5677,28.3669,21.4395,18.1846,16.2921,14.917,13.7664,12.7398,66.3403,81.6629,94.2615,104.475,112.604,118.917,123.653,127.024,129.218,130.4,130.719,130.305,129.272,127.721,79.7601,44.5677,28.3669,21.4395,18.1846,16.2921,14.917,13.7664,12.7398,5000,3784.16,3448.54,3142.69,2863.97,2609.96,2378.49,2167.54,1975.3,1800.11,1640.46,1494.97,1362.38,1241.55,1131.44,256.032,57.9369,13.1104,2.96674,0.671338,0.151916,0.0343767,0.00777905,0.00176031,0,1094.94,1347.84,1555.78,1724.34,1858.51,1962.71,2040.88,2096.52,2132.72,2152.24,2157.51,2150.67,2133.62,2108.03,1316.43,735.586,468.193,353.857,300.135,268.899,246.204,227.214,210.268,0,62.0426,104.293,154.143,210.038,270.625,334.727,401.33,469.557,538.659,607.994,677.02,745.279,812.389,878.036,1630.31,1884.35,1888.43,1799.84,1684.62,1566.61,1453.57,1347.63,1249.07,61.0244,90.2819,100.249,107.177,99.532,128.639,122.966,128.189,134.257,132.747,141.301,128.038,137.519,128.116,81.3844,40.3831,24.1634,20.4009,16.6544,15.7861,14.8782,13.8068,13.3699
27.1013,0.775858,0.198971,3,15,0,-20.5853,4.22251,4.73922,17.2564,51.2569,0.689206,0.0905498,4.22251,4.73922,17.2564,51.2569,0.689206,0,59.7497,73.9179,85.7478,95.5123,103.456,109.799,114.738,118.449,121.089,122.798,123.702,123.913,123.529,122.639,82.3758,48.6278,31.7364,24.0031,20.2022,17.966,16.3593,15.0344,13.8644,59.7497,73.9179,85.7478,95.5123,103.456,109.799,114.738,118.449,121.089,122.798,123.702,123.913,123.529,122.639,82.3758,48.6278,31.7364,24.0031,20.2022,17.966,16.3593,15.0344,13.8644,5000,3861.23,3542.51,3250.09,2981.82,2735.69,2509.87,2302.7,2112.62,1938.24,1778.25,1631.46,1496.8,1373.24,1259.89,317.465,79.9944,20.1568,5.07909,1.27982,0.322487,0.0812597,0.0204757,0.00515942,0,1031.07,1275.56,1479.7,1648.2,1785.28,1894.74,1979.97,2044.01,2089.56,2119.05,2134.65,2138.29,2131.66,2116.31,1421.51,839.141,547.657,414.207,348.617,310.029,282.303,259.439,239.249,0,56.6366,95.4803,141.519,193.373,249.835,309.844,372.477,436.928,502.501,568.594,634.69,700.35,765.2,828.925,1585.63,1866.11,1887.21,1804.52,1688.92,1567.96,1451.26,1341.76,1240.03,72.8862,76.2309,90.971,78.0537,100.56,109.056,107.194,108.381,128.157,133.388,124.689,126.119,113.62,121.149,76.9685,50.042,30.1394,25.5762,19.8487,21.5284,15.2496,13.8759,13.2903
30.4868,0.970889,0.198971,5,31,0,-25.9296,4.28923,4.08195,22.1405,44.7016,0.995978,0.081204,4.28923,4.08195,22.1405,44.7016,0.995978,0,65.3627,80.1457,92.187,101.859,109.489,115.362,119.728,122.805,124.784,125.831,126.092,125.691,124.738,123.329,81.0574,49.2472,32.9796,24.8971,20.5707,17.9361,16.0867,14.6294,13.3919,65.3627,80.1457,92.187,101.859,109.489,115.362,119.728,122.805,124.784,125.831,126.092,125.691,124.738,123.329,81.0574,49.2472,32.9796,24.8971,20.5707,17.9361,16.0867,14.6294,13.3919,5000,3441.63,3038.76,2683.04,2368.97,2091.66,1846.81,1630.62,1439.74,1271.21,1122.4,991.015,875.008,772.58,682.142,93.0636,12.6965,1.73217,0.236317,0.0322403,0.0043985,0.00060008,8.1868e-05,1.11691e-05,0,1447.16,1774.47,2041.07,2255.21,2424.14,2554.17,2650.83,2718.96,2762.78,2785.97,2791.73,2782.86,2761.77,2730.57,1794.65,1090.36,730.185,551.235,455.447,397.114,356.169,323.902,296.503,0,53.895,90.3262,133.13,180.941,232.584,287.054,343.492,401.169,459.466,517.862,575.92,633.279,689.639,744.756,1385.02,1624.47,1651.12,1587.18,1489.88,1383.86,1279.26,1179.98,1087.31,65.6249,77.3212,86.6527,108.343,116.161,107.99,133.997,137.979,115.724,125.995,126.487,127.917,120.797,133.35,82.8325,51.0501,32.5072,26.4422,20.2774,16.9115,15.9001,16.5414,13.7202
