# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LinTwoCptModel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.data.R
# init = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.init.R
# random
#   seed = 112210
# output
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel/LinTwoCptModel2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,K.1.1,K.2.1,K.3.1,K.1.2,K.2.2,K.3.2,K.1.3,K.2.3,K.3.3,k10,k12,k21,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16
8.66635,0.994933,0.18481,4,15,0,-6.46989,4.4516,5.62734,20.6501,48.901,0.666639,0.184122,-0.666639,0.666639,0,0,-0.488081,0.272509,0,0.115076,-0.115076,0.215573,0.272509,0.115076,0,60.5743,78.8284,91.2808,99.2068,103.635,105.395,105.148,75.7629,48.179,33.3575,26.0096,22.0585,19.5449,17.6567,16.0772,14.684,60.5743,78.8284,91.2808,99.2068,103.635,105.395,105.148,75.7629,48.179,33.3575,26.0096,22.0585,19.5449,17.6567,16.0772,14.684,5000,3582.71,3032.72,2567.16,2173.07,1839.47,1557.09,1318.06,347.456,91.5934,24.1451,6.36493,1.67787,0.442307,0.116597,0.0307364,0.00810248,0,1250.87,1627.82,1884.96,2048.63,2140.09,2176.42,2171.31,1564.51,994.903,688.837,537.102,455.51,403.605,364.614,331.997,303.227,0,92.0983,186.963,300.246,424.3,553.284,682.807,809.63,1565.2,1849.36,1867.55,1776.47,1650.34,1518.95,1392.96,1275.66,1167.63,62.0303,114.437,113.424,108.935,80.6932,102.147,66.9938,69.0273,49.2173,27.7949,25.2146,19.4901,20.0029,24.9421,16.8093,14.0191
11.1118,0.98622,0.18481,4,27,0,-7.99606,4.78298,5.56538,21.1492,53.0696,0.876999,0.183435,-0.876999,0.876999,0,0,-0.489302,0.263148,0,0.104869,-0.104869,0.226154,0.263148,0.104869,0,73.8805,93.7663,105.956,112.444,114.772,114.122,111.398,69.4643,40.7886,27.7145,21.8424,18.7875,16.8109,15.2809,13.9727,12.8044,73.8805,93.7663,105.956,112.444,114.772,114.122,111.398,69.4643,40.7886,27.7145,21.8424,18.7875,16.8109,15.2809,13.9727,12.8044,5000,3225.02,2590.08,2080.15,1670.61,1341.7,1077.55,865.403,149.785,25.9248,4.48708,0.776627,0.134419,0.0232654,0.00402678,0.000696958,0.00012063,0,1562.52,1983.09,2240.89,2378.11,2427.33,2413.59,2355.99,1469.12,862.648,586.141,461.951,397.341,355.539,323.179,295.512,270.804,0,113.292,226.546,358.612,499.868,643.355,784.155,918.898,1651.01,1870.18,1849.02,1743.34,1615.57,1487.73,1366.85,1254.74,1151.46,72.6981,62.849,114.551,135.14,132.913,92.3242,109.533,48.455,42.1566,27.917,18.81,25.0859,11.4202,17.8159,14.8939,17.7303
12.0111,0.966924,0.18481,4,15,0,-9.55471,4.76517,5.81882,23.6396,54.6682,0.969649,0.148068,-0.969649,0.969649,0,0,-0.447723,0.246147,0,0.106439,-0.106439,0.201576,0.246147,0.106439,0,72.2412,91.2417,102.667,108.559,110.473,109.582,106.773,66.8782,40.2488,27.9447,22.2365,19.177,17.1749,15.6287,14.3132,13.1416,72.2412,91.2417,102.667,108.559,110.473,109.582,106.773,66.8782,40.2488,27.9447,22.2365,19.177,17.1749,15.6287,14.3132,13.1416,5000,3079.03,2416.21,1896.08,1487.92,1167.62,916.267,719.025,103.399,14.8693,2.13829,0.307496,0.0442195,0.00635898,0.000914453,0.000131503,1.89108e-05,0,1707.75,2156.92,2427,2566.29,2611.52,2590.48,2524.07,1580.97,951.465,660.602,525.661,453.335,406.007,369.456,338.357,310.662,0,116.236,231.636,365.541,508.13,652.404,793.493,928.125,1656.15,1878.68,1865.08,1765.92,1642.42,1517.08,1397.57,1286.13,1183.09,94.0605,104.613,98.0457,88.1228,106.308,119.553,98.3091,63.2247,45.6797,30.9377,25.7093,17.2218,15.9068,15.6758,17.5029,12.8392
12.52,0.951661,0.18481,4,31,0,-9.53296,3.61133,4.00848,22.8961,63.4291,0.862163,0.0892305,-0.862163,0.862163,0,0,-0.3328,0.175073,0,0.0631962,-0.0631962,0.157727,0.175073,0.0631962,0,70.0672,90.9114,105.039,113.984,118.966,120.947,120.686,87.8255,55.5168,36.6819,26.6667,21.3132,18.2882,16.4134,15.1131,14.1092,70.0672,90.9114,105.039,113.984,118.966,120.947,120.686,87.8255,55.5168,36.6819,26.6667,21.3132,18.2882,16.4134,15.1131,14.1092,5000,3249.03,2619.06,2111.24,1701.88,1371.9,1105.89,891.466,158.942,28.3383,5.05253,0.900831,0.160612,0.028636,0.00510561,0.000910296,0.000162299,0,1604.26,2081.51,2404.97,2609.79,2723.86,2769.22,2763.23,2010.86,1271.12,839.872,610.562,487.989,418.728,375.801,346.031,323.046,0,76.7726,156.252,251.72,357.042,467.542,579.697,690.89,1407.35,1768.56,1897.05,1905.57,1857.55,1784.88,1702.99,1619.15,1536.73,66.2628,96.5173,88.1796,110.205,102,92.6265,133.412,91.1034,52.0635,32.3283,25.3761,21.1194,17.6701,16.2295,12.2445,14.3346
12.0014,0.862072,0.18481,4,15,0,-9.33228,4.02167,5.60951,21.0395,70.3638,0.733844,0.111912,-0.733844,0.733844,0,0,-0.457767,0.266618,0,0.0797216,-0.0797216,0.191149,0.266618,0.0797216,0,64.8475,84.0017,96.8224,104.74,108.901,110.221,109.429,75.5052,45.6328,30.1719,22.9511,19.4441,17.4808,16.151,15.0946,14.1725,64.8475,84.0017,96.8224,104.74,108.901,110.221,109.429,75.5052,45.6328,30.1719,22.9511,19.4441,17.4808,16.151,15.0946,14.1725,5000,3464.32,2883.65,2400.3,1997.97,1663.08,1384.32,1152.29,265.554,61.1991,14.1038,3.25033,0.749065,0.172628,0.0397835,0.00916842,0.00211293,0,1364.36,1767.35,2037.09,2203.68,2291.22,2319,2302.33,1588.59,960.09,634.801,482.879,409.093,367.787,339.809,317.582,298.182,0,99.2038,201.456,323.691,457.751,597.425,738.047,876.181,1718.99,2075.58,2150.76,2103.54,2010.88,1904.89,1798.01,1694.73,1596.5,50.875,89.4421,87.1304,104.697,126.154,125.353,122.96,69.0698,38.4997,30.0809,22.9773,19.2671,17.3102,16.1995,16.2204,14.1513
10.5448,0.695672,0.18481,5,31,0,-6.26818,4.26495,5.17992,28.2462,62.0724,1.55532,0.158657,-1.55532,1.55532,0,0,-0.334377,0.183385,0,0.0834498,-0.0834498,0.150992,0.183385,0.0834498,0,87.2334,105.441,114.205,116.891,115.749,112.28,107.476,65.5436,41.3494,29.2836,23.0482,19.5602,17.3824,15.8467,14.6417,13.6212,87.2334,105.441,114.205,116.891,115.749,112.28,107.476,65.5436,41.3494,29.2836,23.0482,19.5602,17.3824,15.8467,14.6417,13.6212,5000,2297.4,1557.29,1055.61,715.542,485.03,328.777,222.861,9.93342,0.442755,0.0197346,0.000879614,3.92064e-05,1.74751e-06,7.78906e-08,3.47176e-09,1.54744e-10,0,2464.01,2978.31,3225.86,3301.72,3269.48,3171.49,3035.77,1851.36,1167.96,827.149,651.024,552.501,490.985,447.609,413.573,384.746,0,129.971,252.028,388.392,528.973,667.438,799.956,924.347,1592.39,1841.19,1887.02,1842.72,1760.83,1665.41,1567.38,1471.56,1379.94,72.8765,131.399,138.802,182.047,111.337,118.454,93.5771,62.4584,45.6495,37.5863,22.3643,18.0524,18.963,14.7929,15.0511,13.4121
9.70657,0.961295,0.18481,4,31,0,-7.35879,4.19076,5.0223,27.9274,59.3242,1.6423,0.147293,-1.6423,1.6423,0,0,-0.329893,0.179834,0,0.0846585,-0.0846585,0.150059,0.179834,0.0846585,0,91.4808,109.766,118.151,120.303,118.626,114.686,109.495,66.5402,42.2466,30.0688,23.7151,20.1262,17.8676,16.2673,15.0093,13.944,91.4808,109.766,118.151,120.303,118.626,114.686,109.495,66.5402,42.2466,30.0688,23.7151,20.1262,17.8676,16.2673,15.0093,13.944,5000,2199.62,1458.94,967.669,641.824,425.702,282.355,187.277,7.01452,0.262731,0.0098407,0.000368587,1.38056e-05,5.17092e-07,1.93679e-08,7.2543e-10,2.71713e-11,0,2554.82,3065.48,3299.64,3359.76,3312.93,3202.87,3057.91,1858.3,1179.84,839.744,662.301,562.073,498.996,454.303,419.171,389.421,0,132.932,256.47,393.503,533.893,671.432,802.467,924.999,1577.33,1818.28,1861.29,1816.06,1733.86,1638.34,1540.3,1444.53,1353.05,105.919,107.246,129.244,101.323,134.702,87.9963,118.605,69.4016,45.7467,34.2506,24.7443,19.0948,22.1852,17.5301,21.3796,17.6968
9.26423,0.853065,0.18481,4,31,0,-6.54984,4.30616,4.74247,27.3215,56.5993,1.64608,0.147649,-1.64608,1.64608,0,0,-0.331191,0.17358,0,0.0837902,-0.0837902,0.157611,0.17358,0.0837902,0,93.6091,112.252,120.755,122.881,121.095,116.999,111.631,67.397,42.3938,29.8528,23.3127,19.6275,17.3191,15.6935,14.4239,13.3547,93.6091,112.252,120.755,122.881,121.095,116.999,111.631,67.397,42.3938,29.8528,23.3127,19.6275,17.3191,15.6935,14.4239,13.3547,5000,2195.47,1454.81,964.021,638.801,423.297,280.494,185.867,6.90933,0.256844,0.00954778,0.000354924,1.31938e-05,4.90458e-07,1.8232e-08,6.77747e-10,2.51942e-11,0,2557.54,3066.89,3299.2,3357.3,3308.49,3196.59,3049.93,1841.39,1158.26,815.624,636.939,536.253,473.184,428.771,394.081,364.871,0,128.521,247.891,380.24,515.774,648.497,774.889,893.025,1520.46,1749.77,1787.6,1740.23,1657.38,1562.02,1464.62,1369.8,1279.5,83.4927,93.4579,109.057,129.49,142.523,129.089,99.9801,56.1406,41.0454,27.7966,24.5592,17.5391,17.8266,17.1625,17.5335,12.7145
6.14262,0.99823,0.18481,4,15,0,-3.79431,5.0307,3.11391,31.6475,31.4465,1.08271,0.197312,-1.08271,1.08271,0,0,-0.257354,0.0983937,0,0.0990226,-0.0990226,0.15896,0.0983937,0.0990226,0,61.6442,78.9487,90.2189,97.0221,100.544,101.68,101.105,75.3182,51.1774,36.1172,27.0086,21.3207,17.5755,14.9519,12.9958,11.4546,61.6442,78.9487,90.2189,97.0221,100.544,101.68,101.105,75.3182,51.1774,36.1172,27.0086,21.3207,17.5755,14.9519,12.9958,11.4546,5000,2909.8,2219.78,1693.39,1291.82,985.483,751.789,573.512,65.7831,7.54548,0.865484,0.0992731,0.0113869,0.0013061,0.000149813,1.71839e-05,1.97103e-06,0,1950.89,2498.53,2855.2,3070.51,3181.97,3217.92,3199.71,2383.63,1619.64,1143.02,854.754,674.746,556.221,473.19,411.284,362.51,0,52.6943,105.932,168.729,236.845,307.195,377.561,446.383,869.458,1063.66,1114.18,1089.39,1028.47,952.54,872.646,794.387,720.435,73.3326,88.7864,80.6958,179.395,95.0051,99.7237,74.1248,82.0405,68.6439,35.752,28.1842,25.7616,20.4051,14.9258,13.9397,9.87603
5.63426,0.981983,0.18481,4,15,0,-3.17629,5.00865,3.13578,31.651,31.1444,1.08724,0.224746,-1.08724,1.08724,0,0,-0.25732,0.0990736,0,0.100685,-0.100685,0.158246,0.0990736,0.100685,0,61.8314,79.1528,90.4157,97.1989,100.696,101.806,101.208,75.3675,51.2891,36.2864,27.208,21.5278,17.776,15.1376,13.1629,11.6019,61.8314,79.1528,90.4157,97.1989,100.696,101.806,101.208,75.3675,51.2891,36.2864,27.208,21.5278,17.776,15.1376,13.1629,11.6019,5000,2903.21,2212.25,1685.73,1284.53,978.807,745.85,568.337,64.6015,7.34309,0.834671,0.0948749,0.0107842,0.00122581,0.000139335,1.58379e-05,1.80025e-06,0,1957.02,2505.27,2861.75,3076.44,3187.13,3222.27,3203.32,2385.46,1623.35,1148.5,861.161,681.378,562.628,479.12,416.618,367.212,0,53.2284,106.957,170.288,238.934,309.782,380.598,449.811,874.048,1067.35,1116.4,1090.16,1028.02,951.117,870.476,791.659,717.301,54.1774,70.8884,76.4502,108.783,108.417,85.9014,96.3021,82.6133,37.3818,30.769,41.8979,20.2027,18.075,11.9196,15.1615,8.7779
6.64319,0.965472,0.18481,3,7,0,-3.8152,5.29419,3.24245,28.3411,31.918,1.11655,0.2173,-1.11655,1.11655,0,0,-0.301211,0.114408,0,0.101587,-0.101587,0.186803,0.114408,0.101587,0,69.6163,88.2895,99.9083,106.394,109.182,109.344,107.675,74.5482,47.7743,32.4672,23.8527,18.758,15.5089,13.2537,11.5595,10.2038,69.6163,88.2895,99.9083,106.394,109.182,109.344,107.675,74.5482,47.7743,32.4672,23.8527,18.758,15.5089,13.2537,11.5595,10.2038,5000,2860.98,2164.15,1637.04,1238.32,936.711,708.563,535.983,57.4555,6.15903,0.660227,0.0707741,0.00758674,0.000813272,8.71799e-05,9.34539e-06,1.00179e-06,0,1973,2502.22,2831.51,3015.31,3094.33,3098.91,3051.63,2112.78,1353.97,920.153,676.009,531.622,439.539,375.624,327.609,289.185,0,62.362,124.571,197.184,275.102,354.689,433.395,509.476,952.443,1126.95,1149.32,1100.09,1021.14,932.972,845.252,762.275,685.715,47.6079,96.3009,76.0986,97.5269,120.869,101.611,75.2717,93.749,59.1165,35.944,20.4514,15.7231,9.61068,12.031,14.408,10.1455
9.89436,0.964761,0.18481,4,15,0,-3.18087,4.3355,3.10238,27.6083,42.2105,1.17145,0.0924202,-1.17145,1.17145,0,0,-0.269407,0.112371,0,0.073498,-0.073498,0.157036,0.112371,0.073498,0,74.6499,94.5618,106.948,113.898,116.955,117.261,115.656,81.9092,53.7184,36.918,27.1491,21.3175,17.67,15.2446,13.5156,12.1949,74.6499,94.5618,106.948,113.898,116.955,117.261,115.656,81.9092,53.7184,36.918,27.1491,21.3175,17.67,15.2446,13.5156,12.1949,5000,2783.51,2076.85,1549.59,1156.19,862.661,643.653,480.246,46.1272,4.43048,0.425544,0.0408732,0.00392583,0.000377073,3.62175e-05,3.47867e-06,3.34123e-07,0,2060.96,2610.69,2952.66,3144.53,3228.93,3237.39,3193.07,2261.38,1483.08,1019.24,749.541,588.541,487.84,420.879,373.144,336.681,0,64.382,128.816,204.325,285.768,369.484,452.903,534.255,1034.65,1276.18,1357.65,1353.72,1306.71,1239.54,1164.45,1087.87,1013.09,83.8927,92.6357,119.832,109.488,145.298,112.11,118.573,78.167,47.3852,28.9306,26.2087,20.2698,17.0519,16.7777,12.4291,12.2682
11.4,0.887061,0.18481,3,7,0,-7.67443,4.6146,3.28829,26.2604,36.1328,1.18086,0.102484,-1.18086,1.18086,0,0,-0.300943,0.125218,0,0.0910056,-0.0910056,0.175724,0.125218,0.0910056,0,78.2863,98.6322,110.939,117.492,119.971,119.611,117.315,79.7608,50.9937,34.8452,25.8625,20.6133,17.3065,15.0332,13.332,11.9672,78.2863,98.6322,110.939,117.492,119.971,119.611,117.315,79.7608,50.9937,34.8452,25.8625,20.6133,17.3065,15.0332,13.332,11.9672,5000,2770.44,2062.23,1535.07,1142.66,850.561,633.133,471.285,44.422,4.18708,0.394662,0.0371997,0.00350634,0.000330497,3.11517e-05,2.93627e-06,2.76764e-07,0,2055.83,2590.12,2913.31,3085.39,3150.49,3141.03,3080.73,2094.55,1339.12,915.048,679.159,541.313,454.476,394.777,350.105,314.264,0,71.611,142.568,225.007,313.116,402.809,491.271,576.608,1073.79,1277.89,1317.03,1277.03,1202.46,1115.37,1026.41,940.516,859.811,75.8415,118.135,103.384,117.803,125.123,104.398,112.117,87.9905,47.8725,34.2517,27.4914,20.9027,17.2575,15.2177,12.5086,12.3203
